target_date,decision_rule,model_probability,lower_bound_key,upper_bound_key,lower_bound_c,upper_bound_c,event_label,chronology_block,event_key,p_market,market_event_label,realised_yes,edge,rule_order,trade,gross_payoff,net_payoff,candidate_id,selected_rule,edge_threshold,selection_cost_per_trade
2026-04-27,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.24,27°C,1.0,0.21090909090909082,2.0,True,0.76,0.75,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-04-28,6h_prior,0.1709090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.09,29°C,1.0,0.0809090909090909,2.0,True,0.91,0.9,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-04-29,6h_prior,0.4309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.085,28°C,1.0,0.3459090909090909,2.0,True,0.915,0.905,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-01,6h_prior,0.3109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.058,24°C,0.0,0.2529090909090909,2.0,True,-0.058,-0.068,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-02,6h_prior,0.1909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.065,30°C,0.0,0.1259090909090909,2.0,True,-0.065,-0.075,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-03,6h_prior,0.4309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.032,31°C or higher,0.0,0.3989090909090909,2.0,True,-0.032,-0.042,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-04,6h_prior,0.9209090909090908,26.000000,inf,26.0,,26°C or higher,development_validation,26.000000|inf,0.495,26°C or higher,1.0,0.4259090909090908,2.0,True,0.505,0.495,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-05,6h_prior,0.3009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1.0,0.1859090909090909,2.0,True,0.885,0.875,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-07,6h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.16,29°C,1.0,0.040909090909090895,2.0,True,0.84,0.83,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-08,6h_prior,0.2309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.1065,30°C,1.0,0.1244090909090909,2.0,True,0.8935,0.8835,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-09,6h_prior,0.2909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.125,27°C or higher,0.0,0.1659090909090909,2.0,True,-0.125,-0.135,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-10,6h_prior,0.4009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.23,26°C,1.0,0.17090909090909087,2.0,True,0.77,0.76,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-11,6h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.15,27°C,0.0,0.1409090909090909,2.0,True,-0.15,-0.16,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-12,6h_prior,0.3009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.18,31°C or higher,1.0,0.12090909090909091,2.0,True,0.8200000000000001,0.81,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-13,6h_prior,0.3309090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.125,29°C,0.0,0.20590909090909087,2.0,True,-0.125,-0.135,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-14,6h_prior,0.2109090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.085,30°C,0.0,0.12590909090909091,2.0,True,-0.085,-0.095,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-15,6h_prior,0.7009090909090908,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.29,29°C or higher,0.0,0.41090909090909084,2.0,True,-0.29,-0.3,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-05-16,6h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0095,24°C,0.0,0.06140909090909089,2.0,True,-0.0095,-0.0195,6h_prior__tau_0.010,6h_prior,0.01,0.01
2026-04-12,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.019,26°C,0.0,0.0619090909090909,2.0,True,-0.019,-0.028999999999999998,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-13,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.017,26°C,0.0,0.0639090909090909,2.0,True,-0.017,-0.027000000000000003,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-15,6h_prior,0.0409090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.008,26°C,0.0,0.0329090909090909,2.0,True,-0.008,-0.018000000000000002,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-19,6h_prior,0.5009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.335,28°C,0.0,0.16590909090909084,2.0,True,-0.335,-0.34500000000000003,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-20,6h_prior,0.5009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.41,28°C,1.0,0.09090909090909088,2.0,True,0.5900000000000001,0.5800000000000001,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-21,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.115,27°C,0.0,0.3359090909090908,2.0,True,-0.115,-0.125,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-22,6h_prior,0.0609090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.014,31°C or higher,0.0,0.0469090909090909,2.0,True,-0.014,-0.024,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-23,6h_prior,0.3809090909090908,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.125,28°C,0.0,0.2559090909090908,2.0,True,-0.125,-0.135,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-24,6h_prior,0.4309090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0795,21°C,0.0,0.3514090909090909,2.0,True,-0.0795,-0.0895,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-25,6h_prior,0.2809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.046,27°C,0.0,0.2349090909090909,2.0,True,-0.046,-0.056,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-26,6h_prior,0.2309090909090909,26.000000,27.000000,26.0,27.0,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",development_validation,26.000000|27.000000,0.055,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",0.0,0.1759090909090909,2.0,True,-0.055,-0.065,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-27,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.24,27°C,1.0,0.21090909090909082,2.0,True,0.76,0.75,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-28,6h_prior,0.1709090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.09,29°C,1.0,0.0809090909090909,2.0,True,0.91,0.9,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-29,6h_prior,0.4309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.085,28°C,1.0,0.3459090909090909,2.0,True,0.915,0.905,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-01,6h_prior,0.3109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.058,24°C,0.0,0.2529090909090909,2.0,True,-0.058,-0.068,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-02,6h_prior,0.1909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.065,30°C,0.0,0.1259090909090909,2.0,True,-0.065,-0.075,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-03,6h_prior,0.4309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.032,31°C or higher,0.0,0.3989090909090909,2.0,True,-0.032,-0.042,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-04,6h_prior,0.9209090909090908,26.000000,inf,26.0,,26°C or higher,development_validation,26.000000|inf,0.495,26°C or higher,1.0,0.4259090909090908,2.0,True,0.505,0.495,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-05,6h_prior,0.3009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1.0,0.1859090909090909,2.0,True,0.885,0.875,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-07,6h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.16,29°C,1.0,0.040909090909090895,2.0,True,0.84,0.83,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-08,6h_prior,0.2309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.1065,30°C,1.0,0.1244090909090909,2.0,True,0.8935,0.8835,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-09,6h_prior,0.2909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.125,27°C or higher,0.0,0.1659090909090909,2.0,True,-0.125,-0.135,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-10,6h_prior,0.4009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.23,26°C,1.0,0.17090909090909087,2.0,True,0.77,0.76,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-11,6h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.15,27°C,0.0,0.1409090909090909,2.0,True,-0.15,-0.16,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-12,6h_prior,0.3009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.18,31°C or higher,1.0,0.12090909090909091,2.0,True,0.8200000000000001,0.81,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-13,6h_prior,0.3309090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.125,29°C,0.0,0.20590909090909087,2.0,True,-0.125,-0.135,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-14,6h_prior,0.2109090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.085,30°C,0.0,0.12590909090909091,2.0,True,-0.085,-0.095,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-15,6h_prior,0.7009090909090908,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.29,29°C or higher,0.0,0.41090909090909084,2.0,True,-0.29,-0.3,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-05-16,6h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0095,24°C,0.0,0.06140909090909089,2.0,True,-0.0095,-0.0195,6h_prior__tau_0.020,6h_prior,0.02,0.01
2026-04-12,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.019,26°C,0.0,0.0619090909090909,2.0,True,-0.019,-0.028999999999999998,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-13,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.017,26°C,0.0,0.0639090909090909,2.0,True,-0.017,-0.027000000000000003,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-15,6h_prior,0.0409090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.008,26°C,0.0,0.0329090909090909,2.0,True,-0.008,-0.018000000000000002,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-19,6h_prior,0.5009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.335,28°C,0.0,0.16590909090909084,2.0,True,-0.335,-0.34500000000000003,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-20,6h_prior,0.5009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.41,28°C,1.0,0.09090909090909088,2.0,True,0.5900000000000001,0.5800000000000001,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-21,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.115,27°C,0.0,0.3359090909090908,2.0,True,-0.115,-0.125,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-22,6h_prior,0.0609090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.014,31°C or higher,0.0,0.0469090909090909,2.0,True,-0.014,-0.024,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-23,6h_prior,0.3809090909090908,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.125,28°C,0.0,0.2559090909090908,2.0,True,-0.125,-0.135,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-24,6h_prior,0.4309090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0795,21°C,0.0,0.3514090909090909,2.0,True,-0.0795,-0.0895,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-25,6h_prior,0.2809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.046,27°C,0.0,0.2349090909090909,2.0,True,-0.046,-0.056,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-26,6h_prior,0.2309090909090909,26.000000,27.000000,26.0,27.0,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",development_validation,26.000000|27.000000,0.055,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",0.0,0.1759090909090909,2.0,True,-0.055,-0.065,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-27,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.24,27°C,1.0,0.21090909090909082,2.0,True,0.76,0.75,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-28,6h_prior,0.1709090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.09,29°C,1.0,0.0809090909090909,2.0,True,0.91,0.9,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-29,6h_prior,0.4309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.085,28°C,1.0,0.3459090909090909,2.0,True,0.915,0.905,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-01,6h_prior,0.3109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.058,24°C,0.0,0.2529090909090909,2.0,True,-0.058,-0.068,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-02,6h_prior,0.1909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.065,30°C,0.0,0.1259090909090909,2.0,True,-0.065,-0.075,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-03,6h_prior,0.4309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.032,31°C or higher,0.0,0.3989090909090909,2.0,True,-0.032,-0.042,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-04,6h_prior,0.9209090909090908,26.000000,inf,26.0,,26°C or higher,development_validation,26.000000|inf,0.495,26°C or higher,1.0,0.4259090909090908,2.0,True,0.505,0.495,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-05,6h_prior,0.3009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1.0,0.1859090909090909,2.0,True,0.885,0.875,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-07,6h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.16,29°C,1.0,0.040909090909090895,2.0,True,0.84,0.83,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-08,6h_prior,0.2309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.1065,30°C,1.0,0.1244090909090909,2.0,True,0.8935,0.8835,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-09,6h_prior,0.2909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.125,27°C or higher,0.0,0.1659090909090909,2.0,True,-0.125,-0.135,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-10,6h_prior,0.4009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.23,26°C,1.0,0.17090909090909087,2.0,True,0.77,0.76,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-11,6h_prior,0.2909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.15,27°C,0.0,0.1409090909090909,2.0,True,-0.15,-0.16,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-12,6h_prior,0.3009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.18,31°C or higher,1.0,0.12090909090909091,2.0,True,0.8200000000000001,0.81,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-13,6h_prior,0.3309090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.125,29°C,0.0,0.20590909090909087,2.0,True,-0.125,-0.135,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-14,6h_prior,0.2109090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.085,30°C,0.0,0.12590909090909091,2.0,True,-0.085,-0.095,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-15,6h_prior,0.7009090909090908,29.000000,inf,29.0,,29°C or higher,development_validation,29.000000|inf,0.29,29°C or higher,0.0,0.41090909090909084,2.0,True,-0.29,-0.3,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-05-16,6h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0095,24°C,0.0,0.06140909090909089,2.0,True,-0.0095,-0.0195,6h_prior__tau_0.030,6h_prior,0.03,0.01
2026-04-12,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.019,26°C,0.0,0.0619090909090909,2.0,True,-0.019,-0.028999999999999998,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-13,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.017,26°C,0.0,0.0639090909090909,2.0,True,-0.017,-0.027000000000000003,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-15,6h_prior,0.0409090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.008,26°C,0.0,0.0329090909090909,2.0,False,0.0,0.0,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-19,6h_prior,0.5009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.335,28°C,0.0,0.16590909090909084,2.0,True,-0.335,-0.34500000000000003,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-20,6h_prior,0.5009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.41,28°C,1.0,0.09090909090909088,2.0,True,0.5900000000000001,0.5800000000000001,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-21,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.115,27°C,0.0,0.3359090909090908,2.0,True,-0.115,-0.125,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-22,6h_prior,0.0609090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.014,31°C or higher,0.0,0.0469090909090909,2.0,False,0.0,0.0,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-23,6h_prior,0.3809090909090908,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.125,28°C,0.0,0.2559090909090908,2.0,True,-0.125,-0.135,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-24,6h_prior,0.4309090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0795,21°C,0.0,0.3514090909090909,2.0,True,-0.0795,-0.0895,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-25,6h_prior,0.2809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.046,27°C,0.0,0.2349090909090909,2.0,True,-0.046,-0.056,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-26,6h_prior,0.2309090909090909,26.000000,27.000000,26.0,27.0,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",development_validation,26.000000|27.000000,0.055,"26°C | Will the highest temperature in Hong Kong be 26°C on April 26? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 26 Apr '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-april-26-2026-26c",0.0,0.1759090909090909,2.0,True,-0.055,-0.065,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-27,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.24,27°C,1.0,0.21090909090909082,2.0,True,0.76,0.75,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-28,6h_prior,0.1709090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.09,29°C,1.0,0.0809090909090909,2.0,True,0.91,0.9,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-04-29,6h_prior,0.4309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.085,28°C,1.0,0.3459090909090909,2.0,True,0.915,0.905,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-05-01,6h_prior,0.3109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.058,24°C,0.0,0.2529090909090909,2.0,True,-0.058,-0.068,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-05-02,6h_prior,0.1909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.065,30°C,0.0,0.1259090909090909,2.0,True,-0.065,-0.075,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-05-03,6h_prior,0.4309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.032,31°C or higher,0.0,0.3989090909090909,2.0,True,-0.032,-0.042,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-05-04,6h_prior,0.9209090909090908,26.000000,inf,26.0,,26°C or higher,development_validation,26.000000|inf,0.495,26°C or higher,1.0,0.4259090909090908,2.0,True,0.505,0.495,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-05-05,6h_prior,0.3009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1.0,0.1859090909090909,2.0,True,0.885,0.875,6h_prior__tau_0.050,6h_prior,0.05,0.01
2026-05-07,6h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.16,29°C,1.0,0.040909090909090895,2.0,False,0.0,0.0,6h_prior__tau_0.050,6h_prior,0.05,0.01
