target_date,decision_rule,model_probability,lower_bound_key,upper_bound_key,lower_bound_c,upper_bound_c,event_label,chronology_block,event_key,p_market,market_event_label,realised_yes,edge,rule_order
2026-05-05,24h_prior,0.0009090909090909,-inf,19.000000,,19.0,18°C or below,development_validation,-inf|19.000000,0.0005,18°C or below,0,0.00040909090909089997,0
2026-05-05,24h_prior,0.0009090909090909,19.000000,20.000000,19.0,20.0,19°C,development_validation,19.000000|20.000000,0.0015,19°C,0,-0.0005909090909091,0
2026-05-05,24h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0015,20°C,0,-0.0005909090909091,0
2026-05-05,24h_prior,0.0109090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0015,21°C,0,0.0094090909090909,0
2026-05-05,24h_prior,0.0509090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0065,22°C,0,0.0444090909090909,0
2026-05-05,24h_prior,0.1109090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.05,23°C,1,0.0609090909090909,0
2026-05-05,24h_prior,0.3909090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.245,24°C,0,0.14590909090909088,0
2026-05-05,24h_prior,0.2409090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.36,25°C,0,-0.11909090909090908,0
2026-05-05,24h_prior,0.1609090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.235,26°C,0,-0.0740909090909091,0
2026-05-05,24h_prior,0.0309090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.105,27°C,0,-0.0740909090909091,0
2026-05-05,24h_prior,0.0009090909090909,28.000000,inf,28.0,,28°C or higher,development_validation,28.000000|inf,0.0345,28°C or higher,0,-0.0335909090909091,0
2026-05-05,6h_prior,0.0009090909090909,-inf,19.000000,,19.0,18°C or below,development_validation,-inf|19.000000,0.0005,18°C or below,0,0.00040909090909089997,2
2026-05-05,6h_prior,0.0009090909090909,19.000000,20.000000,19.0,20.0,19°C,development_validation,19.000000|20.000000,0.0005,19°C,0,0.00040909090909089997,2
2026-05-05,6h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,2
2026-05-05,6h_prior,0.0409090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0015,21°C,0,0.0394090909090909,2
2026-05-05,6h_prior,0.0609090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.008,22°C,0,0.0529090909090909,2
2026-05-05,6h_prior,0.3009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.115,23°C,1,0.1859090909090909,2
2026-05-05,6h_prior,0.3009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.33,24°C,0,-0.02909090909090911,2
2026-05-05,6h_prior,0.2009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.395,25°C,0,-0.19409090909090912,2
2026-05-05,6h_prior,0.0909090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.145,26°C,0,-0.05409090909090909,2
2026-05-05,6h_prior,0.0009090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0405,27°C,0,-0.0395909090909091,2
2026-05-05,6h_prior,0.0009090909090909,28.000000,inf,28.0,,28°C or higher,development_validation,28.000000|inf,0.015,28°C or higher,0,-0.0140909090909091,2
2026-05-05,event_day_open,0.0009090909090909,-inf,19.000000,,19.0,18°C or below,development_validation,-inf|19.000000,0.0005,18°C or below,0,0.00040909090909089997,3
2026-05-05,event_day_open,0.0009090909090909,19.000000,20.000000,19.0,20.0,19°C,development_validation,19.000000|20.000000,0.0005,19°C,0,0.00040909090909089997,3
2026-05-05,event_day_open,0.0109090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.010409090909090899,3
2026-05-05,event_day_open,0.0509090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0025,21°C,0,0.048409090909090895,3
2026-05-05,event_day_open,0.1509090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0355,22°C,0,0.1154090909090909,3
2026-05-05,event_day_open,0.4009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.11,23°C,1,0.2909090909090909,3
2026-05-05,event_day_open,0.2109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.38,24°C,0,-0.1690909090909091,3
2026-05-05,event_day_open,0.1609090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.325,25°C,0,-0.16409090909090912,3
2026-05-05,event_day_open,0.0109090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.17,26°C,0,-0.15909090909090912,3
2026-05-05,event_day_open,0.0009090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0165,27°C,0,-0.015590909090909101,3
2026-05-05,event_day_open,0.0009090909090909,28.000000,inf,28.0,,28°C or higher,development_validation,28.000000|inf,0.0045,28°C or higher,0,-0.0035909090909090995,3
2026-05-07,12h_prior,0.0009090909090909,-inf,23.000000,,23.0,22°C or below,development_validation,-inf|23.000000,0.0005,22°C or below,0,0.00040909090909089997,1
2026-05-07,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,1
2026-05-07,12h_prior,0.0509090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,0.049409090909090896,1
2026-05-07,12h_prior,0.0809090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0075,25°C,0,0.0734090909090909,1
2026-05-07,12h_prior,0.3209090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.066,26°C,0,0.2549090909090909,1
2026-05-07,12h_prior,0.2809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.27,27°C,0,0.010909090909090868,1
2026-05-07,12h_prior,0.2009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.39,28°C,0,-0.18909090909090912,1
2026-05-07,12h_prior,0.0609090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.265,29°C,1,-0.2040909090909091,1
2026-05-07,12h_prior,0.0009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.04,30°C,0,-0.0390909090909091,1
2026-05-07,12h_prior,0.0009090909090909,31.000000,32.000000,31.0,32.0,31°C,development_validation,31.000000|32.000000,0.0075,31°C,0,-0.0065909090909090995,1
2026-05-07,12h_prior,0.0009090909090909,32.000000,inf,32.0,,32°C or higher,development_validation,32.000000|inf,0.0015,32°C or higher,0,-0.0005909090909091,1
2026-05-07,24h_prior,0.0009090909090909,-inf,23.000000,,23.0,22°C or below,development_validation,-inf|23.000000,0.0005,22°C or below,0,0.00040909090909089997,0
2026-05-07,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,0
2026-05-07,24h_prior,0.0109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.002,24°C,0,0.0089090909090909,0
2026-05-07,24h_prior,0.0509090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0175,25°C,0,0.033409090909090895,0
2026-05-07,24h_prior,0.1809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0605,26°C,0,0.12040909090909091,0
2026-05-07,24h_prior,0.3909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.22,27°C,0,0.17090909090909087,0
2026-05-07,24h_prior,0.2309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.375,28°C,0,-0.1440909090909091,0
2026-05-07,24h_prior,0.1309090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.295,29°C,1,-0.1640909090909091,0
2026-05-07,24h_prior,0.0009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.085,30°C,0,-0.0840909090909091,0
2026-05-07,24h_prior,0.0009090909090909,31.000000,32.000000,31.0,32.0,31°C,development_validation,31.000000|32.000000,0.012,31°C,0,-0.011090909090909101,0
2026-05-07,24h_prior,0.0009090909090909,32.000000,inf,32.0,,32°C or higher,development_validation,32.000000|inf,0.0025,32°C or higher,0,-0.0015909090909091,0
2026-05-07,6h_prior,0.0009090909090909,-inf,23.000000,,23.0,22°C or below,development_validation,-inf|23.000000,0.0005,22°C or below,0,0.00040909090909089997,2
2026-05-07,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,2
2026-05-07,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0075,24°C,0,-0.0065909090909090995,2
2026-05-07,6h_prior,0.0509090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0365,25°C,0,0.0144090909090909,2
2026-05-07,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.119,26°C,0,-0.03809090909090909,2
2026-05-07,6h_prior,0.3209090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.31,27°C,0,0.010909090909090924,2
2026-05-07,6h_prior,0.2809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.375,28°C,0,-0.09409090909090911,2
2026-05-07,6h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.16,29°C,1,0.040909090909090895,2
2026-05-07,6h_prior,0.0609090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.035,30°C,0,0.025909090909090896,2
2026-05-07,6h_prior,0.0009090909090909,31.000000,32.000000,31.0,32.0,31°C,development_validation,31.000000|32.000000,0.0065,31°C,0,-0.0055909090909090995,2
2026-05-07,6h_prior,0.0009090909090909,32.000000,inf,32.0,,32°C or higher,development_validation,32.000000|inf,0.0025,32°C or higher,0,-0.0015909090909091,2
2026-05-07,event_day_open,0.0009090909090909,-inf,23.000000,,23.0,22°C or below,development_validation,-inf|23.000000,0.001,22°C or below,0,-9.090909090910004e-05,3
2026-05-07,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,3
2026-05-07,event_day_open,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.008,24°C,0,-0.0070909090909091,3
2026-05-07,event_day_open,0.0209090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.143,25°C,0,-0.12209090909090908,3
2026-05-07,event_day_open,0.0509090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.1885,26°C,0,-0.1375909090909091,3
2026-05-07,event_day_open,0.2309090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.455,27°C,0,-0.22409090909090912,3
2026-05-07,event_day_open,0.3609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.205,28°C,0,0.1559090909090909,3
2026-05-07,event_day_open,0.2109090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.052,29°C,1,0.15890909090909092,3
2026-05-07,event_day_open,0.1209090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.0065,30°C,0,0.11440909090909089,3
2026-05-07,event_day_open,0.0009090909090909,31.000000,32.000000,31.0,32.0,31°C,development_validation,31.000000|32.000000,0.004,31°C,0,-0.0030909090909091,3
2026-05-07,event_day_open,0.0009090909090909,32.000000,inf,32.0,,32°C or higher,development_validation,32.000000|inf,0.0015,32°C or higher,0,-0.0005909090909091,3
2026-05-08,12h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,1
2026-05-08,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,1
2026-05-08,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.003,23°C,0,-0.0020909090909091,1
2026-05-08,12h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0035,24°C,0,-0.0025909090909091003,1
2026-05-08,12h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0075,25°C,0,-0.0065909090909090995,1
2026-05-08,12h_prior,0.0009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.1005,26°C,0,-0.0995909090909091,1
2026-05-08,12h_prior,0.0509090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.215,27°C,0,-0.1640909090909091,1
2026-05-08,12h_prior,0.0709090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.425,28°C,0,-0.3540909090909091,1
2026-05-08,12h_prior,0.3209090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.255,29°C,0,0.06590909090909092,1
2026-05-08,12h_prior,0.2809090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.0315,30°C,1,0.24940909090909089,1
2026-05-08,12h_prior,0.2709090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0115,31°C or higher,0,0.25940909090909087,1
2026-05-08,24h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0015,21°C or below,0,-0.0005909090909091,0
2026-05-08,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,0
2026-05-08,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.003,23°C,0,-0.0020909090909091,0
2026-05-08,24h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0065,24°C,0,-0.0055909090909090995,0
2026-05-08,24h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.009,25°C,0,-0.0080909090909091,0
2026-05-08,24h_prior,0.0209090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0665,26°C,0,-0.0455909090909091,0
2026-05-08,24h_prior,0.0409090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.31,27°C,0,-0.2690909090909091,0
2026-05-08,24h_prior,0.1909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.4,28°C,0,-0.20909090909090913,0
2026-05-08,24h_prior,0.3809090909090908,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.225,29°C,0,0.1559090909090908,0
2026-05-08,24h_prior,0.2309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.045,30°C,1,0.1859090909090909,0
2026-05-08,24h_prior,0.1309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.026,31°C or higher,0,0.1049090909090909,0
2026-05-08,6h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0015,21°C or below,0,-0.0005909090909091,2
2026-05-08,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,2
2026-05-08,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,2
2026-05-08,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0035,24°C,0,-0.0025909090909091003,2
2026-05-08,6h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0045,25°C,0,-0.0035909090909090995,2
2026-05-08,6h_prior,0.0109090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0225,26°C,0,-0.0115909090909091,2
2026-05-08,6h_prior,0.0509090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.095,27°C,0,-0.044090909090909104,2
2026-05-08,6h_prior,0.1809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.42,28°C,0,-0.23909090909090908,2
2026-05-08,6h_prior,0.3909090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.39,29°C,0,0.0009090909090908594,2
2026-05-08,6h_prior,0.2309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.1065,30°C,1,0.1244090909090909,2
2026-05-08,6h_prior,0.1309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0105,31°C or higher,0,0.1204090909090909,2
2026-05-08,event_day_open,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,3
2026-05-08,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,3
2026-05-08,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,3
2026-05-08,event_day_open,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0005,24°C,0,0.00040909090909089997,3
2026-05-08,event_day_open,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.004,25°C,0,-0.0030909090909091,3
2026-05-08,event_day_open,0.0009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0325,26°C,0,-0.0315909090909091,3
2026-05-08,event_day_open,0.0109090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.095,27°C,0,-0.0840909090909091,3
2026-05-08,event_day_open,0.0509090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.335,28°C,0,-0.2840909090909091,3
2026-05-08,event_day_open,0.1809090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.425,29°C,0,-0.24409090909090908,3
2026-05-08,event_day_open,0.3909090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.13,30°C,1,0.26090909090909087,3
2026-05-08,event_day_open,0.3609090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0175,31°C or higher,0,0.3434090909090909,3
2026-05-09,12h_prior,0.0009090909090909,-inf,18.000000,,18.0,17°C or below,development_validation,-inf|18.000000,0.0015,17°C or below,0,-0.0005909090909091,1
2026-05-09,12h_prior,0.0009090909090909,18.000000,19.000000,18.0,19.0,18°C,development_validation,18.000000|19.000000,0.0015,18°C,0,-0.0005909090909091,1
2026-05-09,12h_prior,0.0009090909090909,19.000000,20.000000,19.0,20.0,19°C,development_validation,19.000000|20.000000,0.0005,19°C,0,0.00040909090909089997,1
2026-05-09,12h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0015,20°C,0,-0.0005909090909091,1
2026-05-09,12h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.003,21°C,0,-0.0020909090909091,1
2026-05-09,12h_prior,0.0109090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0085,22°C,0,0.002409090909090899,1
2026-05-09,12h_prior,0.0509090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.029,23°C,0,0.021909090909090895,1
2026-05-09,12h_prior,0.1109090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.16,24°C,0,-0.0490909090909091,1
2026-05-09,12h_prior,0.3909090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.35,25°C,0,0.040909090909090895,1
2026-05-09,12h_prior,0.2409090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.35,26°C,1,-0.10909090909090907,1
2026-05-09,12h_prior,0.1909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.145,27°C or higher,0,0.0459090909090909,1
2026-05-09,24h_prior,0.0009090909090909,-inf,18.000000,,18.0,17°C or below,development_validation,-inf|18.000000,0.001,17°C or below,0,-9.090909090910004e-05,0
2026-05-09,24h_prior,0.0009090909090909,18.000000,19.000000,18.0,19.0,18°C,development_validation,18.000000|19.000000,0.0015,18°C,0,-0.0005909090909091,0
2026-05-09,24h_prior,0.0009090909090909,19.000000,20.000000,19.0,20.0,19°C,development_validation,19.000000|20.000000,0.0015,19°C,0,-0.0005909090909091,0
2026-05-09,24h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0015,20°C,0,-0.0005909090909091,0
2026-05-09,24h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.003,21°C,0,-0.0020909090909091,0
2026-05-09,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0045,22°C,0,-0.0035909090909090995,0
2026-05-09,24h_prior,0.0209090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.028,23°C,0,-0.007090909090909099,0
2026-05-09,24h_prior,0.0609090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.205,24°C,0,-0.1440909090909091,0
2026-05-09,24h_prior,0.2509090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.36,25°C,0,-0.10909090909090907,0
2026-05-09,24h_prior,0.3409090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.325,26°C,1,0.015909090909090873,0
2026-05-09,24h_prior,0.3209090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.12,27°C or higher,0,0.20090909090909093,0
2026-05-09,6h_prior,0.0009090909090909,-inf,18.000000,,18.0,17°C or below,development_validation,-inf|18.000000,0.0015,17°C or below,0,-0.0005909090909091,2
2026-05-09,6h_prior,0.0009090909090909,18.000000,19.000000,18.0,19.0,18°C,development_validation,18.000000|19.000000,0.0005,18°C,0,0.00040909090909089997,2
2026-05-09,6h_prior,0.0009090909090909,19.000000,20.000000,19.0,20.0,19°C,development_validation,19.000000|20.000000,0.0005,19°C,0,0.00040909090909089997,2
2026-05-09,6h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0015,20°C,0,-0.0005909090909091,2
2026-05-09,6h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0035,21°C,0,-0.0025909090909091003,2
2026-05-09,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.004,22°C,0,-0.0030909090909091,2
2026-05-09,6h_prior,0.0409090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.013,23°C,0,0.027909090909090904,2
2026-05-09,6h_prior,0.0609090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.055,24°C,0,0.005909090909090899,2
2026-05-09,6h_prior,0.3009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.27,25°C,0,0.030909090909090886,2
2026-05-09,6h_prior,0.3009090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.525,26°C,1,-0.22409090909090912,2
2026-05-09,6h_prior,0.2909090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.125,27°C or higher,0,0.1659090909090909,2
2026-05-09,event_day_open,0.0009090909090909,-inf,18.000000,,18.0,17°C or below,development_validation,-inf|18.000000,0.0005,17°C or below,0,0.00040909090909089997,3
2026-05-09,event_day_open,0.0009090909090909,18.000000,19.000000,18.0,19.0,18°C,development_validation,18.000000|19.000000,0.0005,18°C,0,0.00040909090909089997,3
2026-05-09,event_day_open,0.0009090909090909,19.000000,20.000000,19.0,20.0,19°C,development_validation,19.000000|20.000000,0.0005,19°C,0,0.00040909090909089997,3
2026-05-09,event_day_open,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,3
2026-05-09,event_day_open,0.0109090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0015,21°C,0,0.0094090909090909,3
2026-05-09,event_day_open,0.0509090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.002,22°C,0,0.048909090909090895,3
2026-05-09,event_day_open,0.1109090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0035,23°C,0,0.1074090909090909,3
2026-05-09,event_day_open,0.3909090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0075,24°C,0,0.38340909090909087,3
2026-05-09,event_day_open,0.2409090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.006,25°C,0,0.2349090909090909,3
2026-05-09,event_day_open,0.1609090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.69,26°C,1,-0.5290909090909091,3
2026-05-09,event_day_open,0.0309090909090909,27.000000,inf,27.0,,27°C or higher,development_validation,27.000000|inf,0.285,27°C or higher,0,-0.2540909090909091,3
2026-05-10,12h_prior,0.0009090909090909,-inf,20.000000,,20.0,19°C or below,development_validation,-inf|20.000000,0.001,19°C or below,0,-9.090909090910004e-05,1
2026-05-10,12h_prior,0.0009090909090909,20.000000,21.000000,20.0,21.0,20°C,development_validation,20.000000|21.000000,0.0005,20°C,0,0.00040909090909089997,1
2026-05-10,12h_prior,0.0009090909090909,21.000000,22.000000,21.0,22.0,21°C,development_validation,21.000000|22.000000,0.0015,21°C,0,-0.0005909090909091,1
2026-05-10,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0025,22°C,0,-0.0015909090909091,1
2026-05-10,12h_prior,0.0109090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.007,23°C,0,0.003909090909090899,1
2026-05-10,12h_prior,0.0509090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.012,24°C,0,0.03890909090909089,1
