event_date,event_slug,event_title,event_id,event_url,market_id,market_slug,market_question,market_title,outcome_label_text,threshold_K,looks_upper_tail,looks_lower_tail,yes_token_id,clobTokenIds,outcomes,outcomePrices,resolvedOutcome,closed,active,volume,liquidity,createdAt,endDate,rule_text,event_description,event_resolutionSource,gamma_fetch_status,hko_tmax_C,hko_floor_bin_K,hko_source_label,hko_source_url,hko_parse_route,hko_outcome_available,Y_ge_K,Y_floor_bin_K,has_hko_rule_text,has_absolute_daily_max_rule_text,has_daily_extract_rule_text,has_one_decimal_rule_text,has_later_revision_exclusion,is_hko_highest_temp_family,empirical_role
2026-05-10,highest-temperature-in-hong-kong-on-may-10-2026,Highest temperature in Hong Kong on May 10?,460666,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-10-2026,2186790,highest-temperature-in-hong-kong-on-may-10-2026-29corhigher,Will the highest temperature in Hong Kong be 29°C or higher on May 10?,,"29°C or higher | Will the highest temperature in Hong Kong be 29°C or higher on May 10? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 10 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-10-2026-29corhigher",29.0,True,False,108465775054830838143444755346751530319257319851368844031662960182488150506891,"[""108465775054830838143444755346751530319257319851368844031662960182488150506891"", ""76976553749324296568570363878664200123274197419659321162789613440538408118849""]","['Yes', 'No']","['0', '1']",,True,True,22040.324778999973,,2026-05-08T04:05:27.867859Z,2026-05-10T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 10 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 10 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,26.1,26,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-11,highest-temperature-in-hong-kong-on-may-11-2026,Highest temperature in Hong Kong on May 11?,465276,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-11-2026,2206101,highest-temperature-in-hong-kong-on-may-11-2026-30corhigher,Will the highest temperature in Hong Kong be 30°C or higher on May 11?,,"30°C or higher | Will the highest temperature in Hong Kong be 30°C or higher on May 11? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 11 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-11-2026-30corhigher",30.0,True,False,9789536427720554419828482083888982655547363407755700131375656366767008469931,"[""9789536427720554419828482083888982655547363407755700131375656366767008469931"", ""103864707979703461425418051273495190740307625348254453046490975845147326919019""]","['Yes', 'No']","['0', '1']",,True,True,31200.354928000015,,2026-05-09T04:04:42.956065Z,2026-05-11T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 11 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 11 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,28.8,28,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-12,highest-temperature-in-hong-kong-on-may-12-2026,Highest temperature in Hong Kong on May 12?,469205,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-12-2026,2219843,highest-temperature-in-hong-kong-on-may-12-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on May 12?,,"31°C or higher | Will the highest temperature in Hong Kong be 31°C or higher on May 12? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 12 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-12-2026-31corhigher",31.0,True,False,21501584071606142044706692928603365748684803251201184622783874182587988417160,"[""21501584071606142044706692928603365748684803251201184622783874182587988417160"", ""99161288220062214733292459499312503555397559179991266913252819664879681294904""]","['Yes', 'No']","['1', '0']",,True,True,128022.76501,,2026-05-10T04:05:00.681755Z,2026-05-12T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 12 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 12 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,31.6,31,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,1.0,1.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-13,highest-temperature-in-hong-kong-on-may-13-2026,Highest temperature in Hong Kong on May 13?,472577,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-13-2026,2227747,highest-temperature-in-hong-kong-on-may-13-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on May 13?,,"31°C or higher | Will the highest temperature in Hong Kong be 31°C or higher on May 13? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 13 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-13-2026-31corhigher",31.0,True,False,96952715645347933668193353345178687845203269202425706704597436723653923173021,"[""96952715645347933668193353345178687845203269202425706704597436723653923173021"", ""82036009961395704955899886648984423477652464068228246839788751747749930086760""]","['Yes', 'No']","['1', '0']",,True,True,105754.958035,,2026-05-11T04:04:41.28527Z,2026-05-13T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 13 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 13 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,31.1,31,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,1.0,1.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-14,highest-temperature-in-hong-kong-on-may-14-2026,Highest temperature in Hong Kong on May 14?,476114,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-14-2026,2237516,highest-temperature-in-hong-kong-on-may-14-2026-31corhigher,Will the highest temperature in Hong Kong be 31°C or higher on May 14?,,"31°C or higher | Will the highest temperature in Hong Kong be 31°C or higher on May 14? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 14 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-14-2026-31corhigher",31.0,True,False,75377319358811890662378984641301732985563841265470001576319157905598721441942,"[""75377319358811890662378984641301732985563841265470001576319157905598721441942"", ""113044275046023343599160136442321522765766515709224294507110087974265240817873""]","['Yes', 'No']","['0', '1']",,True,True,28439.059283000006,,2026-05-12T04:04:40.376636Z,2026-05-14T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 14 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 14 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,29.2,29,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-15,highest-temperature-in-hong-kong-on-may-15-2026,Highest temperature in Hong Kong on May 15?,479727,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-15-2026,2247295,highest-temperature-in-hong-kong-on-may-15-2026-29corhigher,Will the highest temperature in Hong Kong be 29°C or higher on May 15?,,"29°C or higher | Will the highest temperature in Hong Kong be 29°C or higher on May 15? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 15 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-15-2026-29corhigher",29.0,True,False,115586177997558157632001952570379958670244748914775941960520746646941695321524,"[""115586177997558157632001952570379958670244748914775941960520746646941695321524"", ""102231498663071173228362503735651363772963515348862622223960931984405954332378""]","['Yes', 'No']","['0', '1']",,True,True,37134.938536,,2026-05-13T04:04:40.767498Z,2026-05-15T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 15 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 15 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,27.4,27,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-16,highest-temperature-in-hong-kong-on-may-16-2026,Highest temperature in Hong Kong on May 16?,483460,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-16-2026,2257386,highest-temperature-in-hong-kong-on-may-16-2026-29corhigher,Will the highest temperature in Hong Kong be 29°C or higher on May 16?,,"29°C or higher | Will the highest temperature in Hong Kong be 29°C or higher on May 16? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 16 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-16-2026-29corhigher",29.0,True,False,49251422393540469042558197301257259492117165823759027530326582245146033740967,"[""49251422393540469042558197301257259492117165823759027530326582245146033740967"", ""70662457698585196918576622625939717629036759209783190934548094803335811696233""]","['Yes', 'No']","['0', '1']",,True,True,27278.472078999996,,2026-05-14T04:04:37.701926Z,2026-05-16T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 16 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 16 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,25.6,25,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-19,highest-temperature-in-hong-kong-on-may-19-2026,Highest temperature in Hong Kong on May 19?,503637,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-19-2026,2306760,highest-temperature-in-hong-kong-on-may-19-2026-30corhigher,Will the highest temperature in Hong Kong be 30°C or higher on May 19?,,"30°C or higher | Will the highest temperature in Hong Kong be 30°C or higher on May 19? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 19 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-19-2026-30corhigher",30.0,True,False,77635519294934457491633391818913973368586965454141612486252280751170711843642,"[""77635519294934457491633391818913973368586965454141612486252280751170711843642"", ""15794445412317534992048936005150453760411065900297028791730079651676550955948""]","['Yes', 'No']","['0', '1']",,True,True,164.06,,2026-05-19T22:01:09.687121Z,2026-05-19T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 19 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 19 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,26.4,26,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-20,highest-temperature-in-hong-kong-on-may-20-2026,Highest temperature in Hong Kong on May 20?,497005,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-20-2026,2289769,highest-temperature-in-hong-kong-on-may-20-2026-30corhigher,Will the highest temperature in Hong Kong be 30°C or higher on May 20?,,"30°C or higher | Will the highest temperature in Hong Kong be 30°C or higher on May 20? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 20 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-20-2026-30corhigher",30.0,True,False,10483252582046362716743572631826923447971896699466575311552889764606016104129,"[""10483252582046362716743572631826923447971896699466575311552889764606016104129"", ""47126969847533489882869295659438035010530086549360422786485674360015538915203""]","['Yes', 'No']","['1', '0']",,True,True,15175.017532000005,,2026-05-18T04:04:37.153882Z,2026-05-20T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 20 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 20 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,30.7,30,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,1.0,1.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
2026-05-21,highest-temperature-in-hong-kong-on-may-21-2026,Highest temperature in Hong Kong on May 21?,500684,https://polymarket.com/event/highest-temperature-in-hong-kong-on-may-21-2026,2299511,highest-temperature-in-hong-kong-on-may-21-2026-32corhigher,Will the highest temperature in Hong Kong be 32°C or higher on May 21?,,"32°C or higher | Will the highest temperature in Hong Kong be 32°C or higher on May 21? | This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 21 May '26.

The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm

This market can not resolve to ""Yes"" until data for this date has been finalized.

The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. | highest-temperature-in-hong-kong-on-may-21-2026-32corhigher",32.0,True,False,8298995960565799240763564117311752642850515541086574337436555603327232170699,"[""8298995960565799240763564117311752642850515541086574337436555603327232170699"", ""93243301574158015977197618533350857968621974984446927483509905631713854907763""]","['Yes', 'No']","['0', '1']",,True,True,57161.332127999995,,2026-05-19T04:04:38.095528Z,2026-05-21T12:00:00Z,"This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 21 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution. ","This market will resolve to the temperature range that contains the highest temperature recorded by the Hong Kong Observatory in degrees Celsius on 21 May '26. The resolution source for this market will be information from the Hong Kong Observatory, specifically the ""Absolute Daily Max (deg. C)"" the specified date once information is finalized in the relevant ""Daily Extract"", available here: https://www.weather.gov.hk/en/cis/climat.htm This market can not resolve to ""Yes"" until data for this date has been finalized. The resolution source for this market measures temperatures in Celsius to one decimal place (eg, 9.1°C). Thus, this is the level of precision that will be used when resolving the market. Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.",,found,31.5,31,metob_plain,https://www.hko.gov.hk/wxinfo/pastwx/metob202605.htm,read_html_table_0,True,0.0,0.0,True,True,True,True,True,True,formally_certified_upper_tail_threshold
